timesteps,ep_rew_mean,ep_len_mean
15294,-360884.587159,901
15295,-360884.587159,901
15296,-360884.587159,901
15297,-360884.587159,901
15298,-360884.587159,901
15299,-360884.587159,901
15300,-360884.587159,901
15301,-360884.587159,901
15302,-360884.587159,901
15303,-360884.587159,901
15304,-360884.587159,901
15305,-360884.587159,901
15306,-360884.587159,901
15307,-360884.587159,901
15308,-360884.587159,901
15309,-360884.587159,901
15310,-360884.587159,901
15311,-360884.587159,901
15312,-360884.587159,901
15313,-360884.587159,901
15314,-360884.587159,901
15315,-360884.587159,901
15316,-360884.587159,901
15317,-360884.587159,901
15318,-424584.976051,901
15319,-424584.976051,901
15320,-424584.976051,901
15321,-424584.976051,901
15322,-424584.976051,901
15323,-424584.976051,901
15324,-424584.976051,901
15325,-424584.976051,901
15326,-424584.976051,901
15327,-424584.976051,901
15328,-424584.976051,901
15329,-424584.976051,901
15330,-424584.976051,901
15331,-424584.976051,901
15332,-424584.976051,901
15333,-424584.976051,901
15334,-424584.976051,901
15335,-424584.976051,901
15336,-424584.976051,901
15337,-424584.976051,901
15338,-424584.976051,901
15339,-424584.976051,901
15340,-424584.976051,901
15341,-424584.976051,901
15342,-424584.976051,901
15343,-424584.976051,901
15344,-424584.976051,901
15345,-424584.976051,901
15346,-424584.976051,901
15347,-424584.976051,901
15348,-424584.976051,901
15349,-424584.976051,901
15350,-424584.976051,901
15351,-424584.976051,901
15352,-424584.976051,901
15353,-424584.976051,901
15354,-424584.976051,901
15355,-424584.976051,901
15356,-424584.976051,901
15357,-424584.976051,901
15358,-424584.976051,901
15359,-424584.976051,901
15360,-424584.976051,901
15361,-424584.976051,901
15362,-424584.976051,901
15363,-424584.976051,901
15364,-424584.976051,901
15365,-424584.976051,901
15366,-424584.976051,901
15367,-424584.976051,901
15368,-424584.976051,901
15369,-424584.976051,901
15370,-424584.976051,901
15371,-424584.976051,901
15372,-424584.976051,901
15373,-424584.976051,901
15374,-424584.976051,901
15375,-424584.976051,901
15376,-424584.976051,901
15377,-424584.976051,901
15378,-424584.976051,901
15379,-424584.976051,901
15380,-424584.976051,901
15381,-424584.976051,901
15382,-424584.976051,901
15383,-424584.976051,901
15384,-424584.976051,901
15385,-424584.976051,901
15386,-424584.976051,901
15387,-424584.976051,901
15388,-424584.976051,901
15389,-424584.976051,901
15390,-424584.976051,901
15391,-424584.976051,901
15392,-424584.976051,901
15393,-424584.976051,901
15394,-424584.976051,901
15395,-424584.976051,901
15396,-424584.976051,901
15397,-424584.976051,901
15398,-424584.976051,901
15399,-424584.976051,901
15400,-424584.976051,901
15401,-424584.976051,901
15402,-424584.976051,901
15403,-424584.976051,901
15404,-424584.976051,901
15405,-424584.976051,901
15406,-424584.976051,901
15407,-424584.976051,901
15408,-424584.976051,901
15409,-424584.976051,901
15410,-424584.976051,901
15411,-424584.976051,901
15412,-424584.976051,901
15413,-424584.976051,901
15414,-424584.976051,901
15415,-424584.976051,901
15416,-424584.976051,901
15417,-424584.976051,901
15418,-424584.976051,901
15419,-424584.976051,901
15420,-424584.976051,901
15421,-424584.976051,901
15422,-424584.976051,901
15423,-424584.976051,901
15424,-424584.976051,901
15425,-424584.976051,901
15426,-424584.976051,901
15427,-424584.976051,901
15428,-424584.976051,901
15429,-424584.976051,901
15430,-424584.976051,901
15431,-424584.976051,901
15432,-424584.976051,901
15433,-424584.976051,901
15434,-424584.976051,901
15435,-424584.976051,901
15436,-424584.976051,901
15437,-424584.976051,901
15438,-424584.976051,901
15439,-424584.976051,901
15440,-424584.976051,901
15441,-424584.976051,901
15442,-424584.976051,901
15443,-424584.976051,901
15444,-424584.976051,901
15445,-424584.976051,901
15446,-424584.976051,901
15447,-424584.976051,901
15448,-424584.976051,901
15449,-424584.976051,901
15450,-424584.976051,901
15451,-424584.976051,901
15452,-424584.976051,901
15453,-424584.976051,901
15454,-424584.976051,901
15455,-424584.976051,901
15456,-424584.976051,901
15457,-424584.976051,901
15458,-424584.976051,901
15459,-424584.976051,901
15460,-424584.976051,901
15461,-424584.976051,901
15462,-424584.976051,901
15463,-424584.976051,901
15464,-424584.976051,901
15465,-424584.976051,901
15466,-424584.976051,901
15467,-424584.976051,901
15468,-424584.976051,901
15469,-424584.976051,901
15470,-424584.976051,901
15471,-424584.976051,901
15472,-424584.976051,901
15473,-424584.976051,901
15474,-424584.976051,901
15475,-424584.976051,901
15476,-424584.976051,901
15477,-424584.976051,901
15478,-424584.976051,901
15479,-424584.976051,901
15480,-424584.976051,901
15481,-424584.976051,901
15482,-424584.976051,901
15483,-424584.976051,901
15484,-424584.976051,901
15485,-424584.976051,901
15486,-424584.976051,901
15487,-424584.976051,901
15488,-424584.976051,901
15489,-424584.976051,901
15490,-424584.976051,901
15491,-424584.976051,901
15492,-424584.976051,901
15493,-424584.976051,901
15494,-424584.976051,901
15495,-424584.976051,901
15496,-424584.976051,901
15497,-424584.976051,901
15498,-424584.976051,901
15499,-424584.976051,901
15500,-424584.976051,901
15501,-424584.976051,901
15502,-424584.976051,901
15503,-424584.976051,901
15504,-424584.976051,901
15505,-424584.976051,901
15506,-424584.976051,901
15507,-424584.976051,901
15508,-424584.976051,901
15509,-424584.976051,901
15510,-424584.976051,901
15511,-424584.976051,901
15512,-424584.976051,901
15513,-424584.976051,901
15514,-424584.976051,901
15515,-424584.976051,901
15516,-424584.976051,901
15517,-424584.976051,901
15518,-424584.976051,901
15519,-424584.976051,901
15520,-424584.976051,901
15521,-424584.976051,901
15522,-424584.976051,901
15523,-424584.976051,901
15524,-424584.976051,901
15525,-424584.976051,901
15526,-424584.976051,901
15527,-424584.976051,901
15528,-424584.976051,901
15529,-424584.976051,901
15530,-424584.976051,901
15531,-424584.976051,901
15532,-424584.976051,901
15533,-424584.976051,901
15534,-424584.976051,901
15535,-424584.976051,901
15536,-424584.976051,901
15537,-424584.976051,901
15538,-424584.976051,901
15539,-424584.976051,901
15540,-424584.976051,901
15541,-424584.976051,901
15542,-424584.976051,901
15543,-424584.976051,901
15544,-424584.976051,901
15545,-424584.976051,901
15546,-424584.976051,901
15547,-424584.976051,901
15548,-424584.976051,901
15549,-424584.976051,901
15550,-424584.976051,901
15551,-424584.976051,901
15552,-424584.976051,901
15553,-424584.976051,901
15554,-424584.976051,901
15555,-424584.976051,901
15556,-424584.976051,901
15557,-424584.976051,901
15558,-424584.976051,901
15559,-424584.976051,901
15560,-424584.976051,901
15561,-424584.976051,901
15562,-424584.976051,901
15563,-424584.976051,901
15564,-424584.976051,901
15565,-424584.976051,901
15566,-424584.976051,901
15567,-424584.976051,901
15568,-424584.976051,901
15569,-424584.976051,901
15570,-424584.976051,901
15571,-424584.976051,901
15572,-424584.976051,901
15573,-424584.976051,901
15574,-424584.976051,901
15575,-424584.976051,901
15576,-424584.976051,901
15577,-424584.976051,901
15578,-424584.976051,901
15579,-424584.976051,901
15580,-424584.976051,901
15581,-424584.976051,901
15582,-424584.976051,901
15583,-424584.976051,901
15584,-424584.976051,901
15585,-424584.976051,901
15586,-424584.976051,901
15587,-424584.976051,901
15588,-424584.976051,901
15589,-424584.976051,901
15590,-424584.976051,901
15591,-424584.976051,901
15592,-424584.976051,901
15593,-424584.976051,901
15594,-424584.976051,901
15595,-424584.976051,901
15596,-424584.976051,901
15597,-424584.976051,901
15598,-424584.976051,901
15599,-424584.976051,901
15600,-424584.976051,901
15601,-424584.976051,901
15602,-424584.976051,901
15603,-424584.976051,901
15604,-424584.976051,901
15605,-424584.976051,901
15606,-424584.976051,901
15607,-424584.976051,901
15608,-424584.976051,901
15609,-424584.976051,901
15610,-424584.976051,901
15611,-424584.976051,901
15612,-424584.976051,901
15613,-424584.976051,901
15614,-424584.976051,901
15615,-424584.976051,901
15616,-424584.976051,901
15617,-424584.976051,901
15618,-424584.976051,901
15619,-424584.976051,901
15620,-424584.976051,901
15621,-424584.976051,901
15622,-424584.976051,901
15623,-424584.976051,901
15624,-424584.976051,901
15625,-424584.976051,901
15626,-424584.976051,901
15627,-424584.976051,901
15628,-424584.976051,901
15629,-424584.976051,901
15630,-424584.976051,901
15631,-424584.976051,901
15632,-424584.976051,901
15633,-424584.976051,901
15634,-424584.976051,901
15635,-424584.976051,901
15636,-424584.976051,901
15637,-424584.976051,901
15638,-424584.976051,901
15639,-424584.976051,901
15640,-424584.976051,901
15641,-424584.976051,901
15642,-424584.976051,901
15643,-424584.976051,901
15644,-424584.976051,901
15645,-424584.976051,901
15646,-424584.976051,901
15647,-424584.976051,901
15648,-424584.976051,901
15649,-424584.976051,901
15650,-424584.976051,901
15651,-424584.976051,901
15652,-424584.976051,901
15653,-424584.976051,901
15654,-424584.976051,901
15655,-424584.976051,901
15656,-424584.976051,901
15657,-424584.976051,901
15658,-424584.976051,901
15659,-424584.976051,901
15660,-424584.976051,901
15661,-424584.976051,901
15662,-424584.976051,901
15663,-424584.976051,901
15664,-424584.976051,901
15665,-424584.976051,901
15666,-424584.976051,901
15667,-424584.976051,901
15668,-424584.976051,901
15669,-424584.976051,901
15670,-424584.976051,901
15671,-424584.976051,901
15672,-424584.976051,901
15673,-424584.976051,901
15674,-424584.976051,901
15675,-424584.976051,901
15676,-424584.976051,901
15677,-424584.976051,901
15678,-424584.976051,901
15679,-424584.976051,901
15680,-424584.976051,901
15681,-424584.976051,901
15682,-424584.976051,901
15683,-424584.976051,901
15684,-424584.976051,901
15685,-424584.976051,901
15686,-424584.976051,901
15687,-424584.976051,901
15688,-424584.976051,901
15689,-424584.976051,901
15690,-424584.976051,901
15691,-424584.976051,901
15692,-424584.976051,901
15693,-424584.976051,901
15694,-424584.976051,901
15695,-424584.976051,901
15696,-424584.976051,901
15697,-424584.976051,901
15698,-424584.976051,901
15699,-424584.976051,901
15700,-424584.976051,901
15701,-424584.976051,901
15702,-424584.976051,901
15703,-424584.976051,901
15704,-424584.976051,901
15705,-424584.976051,901
15706,-424584.976051,901
15707,-424584.976051,901
15708,-424584.976051,901
15709,-424584.976051,901
15710,-424584.976051,901
15711,-424584.976051,901
15712,-424584.976051,901
15713,-424584.976051,901
15714,-424584.976051,901
15715,-424584.976051,901
15716,-424584.976051,901
15717,-424584.976051,901
15718,-424584.976051,901
15719,-424584.976051,901
15720,-424584.976051,901
15721,-424584.976051,901
15722,-424584.976051,901
15723,-424584.976051,901
15724,-424584.976051,901
15725,-424584.976051,901
15726,-424584.976051,901
15727,-424584.976051,901
15728,-424584.976051,901
15729,-424584.976051,901
15730,-424584.976051,901
15731,-424584.976051,901
15732,-424584.976051,901
15733,-424584.976051,901
15734,-424584.976051,901
15735,-424584.976051,901
15736,-424584.976051,901
15737,-424584.976051,901
15738,-424584.976051,901
15739,-424584.976051,901
15740,-424584.976051,901
15741,-424584.976051,901
15742,-424584.976051,901
15743,-424584.976051,901
15744,-424584.976051,901
15745,-424584.976051,901
15746,-424584.976051,901
15747,-424584.976051,901
15748,-424584.976051,901
15749,-424584.976051,901
15750,-424584.976051,901
15751,-424584.976051,901
15752,-424584.976051,901
15753,-424584.976051,901
15754,-424584.976051,901
15755,-424584.976051,901
15756,-424584.976051,901
15757,-424584.976051,901
15758,-424584.976051,901
15759,-424584.976051,901
15760,-424584.976051,901
15761,-424584.976051,901
15762,-424584.976051,901
15763,-424584.976051,901
15764,-424584.976051,901
15765,-424584.976051,901
15766,-424584.976051,901
15767,-424584.976051,901
15768,-424584.976051,901
15769,-424584.976051,901
15770,-424584.976051,901
15771,-424584.976051,901
15772,-424584.976051,901
15773,-424584.976051,901
15774,-424584.976051,901
15775,-424584.976051,901
15776,-424584.976051,901
15777,-424584.976051,901
15778,-424584.976051,901
15779,-424584.976051,901
15780,-424584.976051,901
15781,-424584.976051,901
15782,-424584.976051,901
15783,-424584.976051,901
15784,-424584.976051,901
15785,-424584.976051,901
15786,-424584.976051,901
15787,-424584.976051,901
15788,-424584.976051,901
15789,-424584.976051,901
15790,-424584.976051,901
15791,-424584.976051,901
15792,-424584.976051,901
15793,-424584.976051,901
15794,-424584.976051,901
15795,-424584.976051,901
15796,-424584.976051,901
15797,-424584.976051,901
15798,-424584.976051,901
15799,-424584.976051,901
15800,-424584.976051,901
15801,-424584.976051,901
15802,-424584.976051,901
15803,-424584.976051,901
15804,-424584.976051,901
15805,-424584.976051,901
15806,-424584.976051,901
15807,-424584.976051,901
15808,-424584.976051,901
15809,-424584.976051,901
15810,-424584.976051,901
15811,-424584.976051,901
15812,-424584.976051,901
15813,-424584.976051,901
15814,-424584.976051,901
15815,-424584.976051,901
15816,-424584.976051,901
15817,-424584.976051,901
15818,-424584.976051,901
15819,-424584.976051,901
15820,-424584.976051,901
15821,-424584.976051,901
15822,-424584.976051,901
15823,-424584.976051,901
15824,-424584.976051,901
15825,-424584.976051,901
15826,-424584.976051,901
15827,-424584.976051,901
15828,-424584.976051,901
15829,-424584.976051,901
15830,-424584.976051,901
15831,-424584.976051,901
15832,-424584.976051,901
15833,-424584.976051,901
15834,-424584.976051,901
15835,-424584.976051,901
15836,-424584.976051,901
15837,-424584.976051,901
15838,-424584.976051,901
15839,-424584.976051,901
15840,-424584.976051,901
15841,-424584.976051,901
15842,-424584.976051,901
15843,-424584.976051,901
15844,-424584.976051,901
15845,-424584.976051,901
15846,-424584.976051,901
15847,-424584.976051,901
15848,-424584.976051,901
15849,-424584.976051,901
15850,-424584.976051,901
15851,-424584.976051,901
15852,-424584.976051,901
15853,-424584.976051,901
15854,-424584.976051,901
15855,-424584.976051,901
15856,-424584.976051,901
15857,-424584.976051,901
15858,-424584.976051,901
15859,-424584.976051,901
15860,-424584.976051,901
15861,-424584.976051,901
15862,-424584.976051,901
15863,-424584.976051,901
15864,-424584.976051,901
15865,-424584.976051,901
15866,-424584.976051,901
15867,-424584.976051,901
15868,-424584.976051,901
15869,-424584.976051,901
15870,-424584.976051,901
15871,-424584.976051,901
15872,-424584.976051,901
15873,-424584.976051,901
15874,-424584.976051,901
15875,-424584.976051,901
15876,-424584.976051,901
15877,-424584.976051,901
15878,-424584.976051,901
15879,-424584.976051,901
15880,-424584.976051,901
15881,-424584.976051,901
15882,-424584.976051,901
15883,-424584.976051,901
15884,-424584.976051,901
15885,-424584.976051,901
15886,-424584.976051,901
15887,-424584.976051,901
15888,-424584.976051,901
15889,-424584.976051,901
15890,-424584.976051,901
15891,-424584.976051,901
15892,-424584.976051,901
15893,-424584.976051,901
15894,-424584.976051,901
15895,-424584.976051,901
15896,-424584.976051,901
15897,-424584.976051,901
15898,-424584.976051,901
15899,-424584.976051,901
15900,-424584.976051,901
15901,-424584.976051,901
15902,-424584.976051,901
15903,-424584.976051,901
15904,-424584.976051,901
15905,-424584.976051,901
15906,-424584.976051,901
15907,-424584.976051,901
15908,-424584.976051,901
15909,-424584.976051,901
15910,-424584.976051,901
15911,-424584.976051,901
15912,-424584.976051,901
15913,-424584.976051,901
15914,-424584.976051,901
15915,-424584.976051,901
15916,-424584.976051,901
15917,-424584.976051,901
15918,-424584.976051,901
15919,-424584.976051,901
15920,-424584.976051,901
15921,-424584.976051,901
15922,-424584.976051,901
15923,-424584.976051,901
15924,-424584.976051,901
15925,-424584.976051,901
15926,-424584.976051,901
15927,-424584.976051,901
15928,-424584.976051,901
15929,-424584.976051,901
15930,-424584.976051,901
15931,-424584.976051,901
15932,-424584.976051,901
15933,-424584.976051,901
15934,-424584.976051,901
15935,-424584.976051,901
15936,-424584.976051,901
15937,-424584.976051,901
15938,-424584.976051,901
15939,-424584.976051,901
15940,-424584.976051,901
15941,-424584.976051,901
15942,-424584.976051,901
15943,-424584.976051,901
15944,-424584.976051,901
15945,-424584.976051,901
15946,-424584.976051,901
15947,-424584.976051,901
15948,-424584.976051,901
15949,-424584.976051,901
15950,-424584.976051,901
15951,-424584.976051,901
15952,-424584.976051,901
15953,-424584.976051,901
15954,-424584.976051,901
15955,-424584.976051,901
15956,-424584.976051,901
15957,-424584.976051,901
15958,-424584.976051,901
15959,-424584.976051,901
15960,-424584.976051,901
15961,-424584.976051,901
15962,-424584.976051,901
15963,-424584.976051,901
15964,-424584.976051,901
15965,-424584.976051,901
15966,-424584.976051,901
15967,-424584.976051,901
15968,-424584.976051,901
15969,-424584.976051,901
15970,-424584.976051,901
15971,-424584.976051,901
15972,-424584.976051,901
15973,-424584.976051,901
15974,-424584.976051,901
15975,-424584.976051,901
15976,-424584.976051,901
15977,-424584.976051,901
15978,-424584.976051,901
15979,-424584.976051,901
15980,-424584.976051,901
15981,-424584.976051,901
15982,-424584.976051,901
15983,-424584.976051,901
15984,-424584.976051,901
15985,-424584.976051,901
15986,-424584.976051,901
15987,-424584.976051,901
15988,-424584.976051,901
15989,-424584.976051,901
15990,-424584.976051,901
15991,-424584.976051,901
15992,-424584.976051,901
15993,-424584.976051,901
15994,-424584.976051,901
15995,-424584.976051,901
15996,-424584.976051,901
15997,-424584.976051,901
15998,-424584.976051,901
15999,-424584.976051,901
16000,-424584.976051,901
16001,-424584.976051,901
16002,-424584.976051,901
16003,-424584.976051,901
16004,-424584.976051,901
16005,-424584.976051,901
16006,-424584.976051,901
16007,-424584.976051,901
16008,-424584.976051,901
16009,-424584.976051,901
16010,-424584.976051,901
16011,-424584.976051,901
16012,-424584.976051,901
16013,-424584.976051,901
16014,-424584.976051,901
16015,-424584.976051,901
16016,-424584.976051,901
16017,-424584.976051,901
16018,-424584.976051,901
16019,-424584.976051,901
16020,-424584.976051,901
16021,-424584.976051,901
16022,-424584.976051,901
16023,-424584.976051,901
16024,-424584.976051,901
16025,-424584.976051,901
16026,-424584.976051,901
16027,-424584.976051,901
16028,-424584.976051,901
16029,-424584.976051,901
16030,-424584.976051,901
16031,-424584.976051,901
16032,-424584.976051,901
16033,-424584.976051,901
16034,-424584.976051,901
16035,-424584.976051,901
16036,-424584.976051,901
16037,-424584.976051,901
16038,-424584.976051,901
16039,-424584.976051,901
16040,-424584.976051,901
16041,-424584.976051,901
16042,-424584.976051,901
16043,-424584.976051,901
16044,-424584.976051,901
16045,-424584.976051,901
16046,-424584.976051,901
16047,-424584.976051,901
16048,-424584.976051,901
16049,-424584.976051,901
16050,-424584.976051,901
16051,-424584.976051,901
16052,-424584.976051,901
16053,-424584.976051,901
16054,-424584.976051,901
16055,-424584.976051,901
16056,-424584.976051,901
16057,-424584.976051,901
16058,-424584.976051,901
16059,-424584.976051,901
16060,-424584.976051,901
16061,-424584.976051,901
16062,-424584.976051,901
16063,-424584.976051,901
16064,-424584.976051,901
16065,-424584.976051,901
16066,-424584.976051,901
16067,-424584.976051,901
16068,-424584.976051,901
16069,-424584.976051,901
16070,-424584.976051,901
16071,-424584.976051,901
16072,-424584.976051,901
16073,-424584.976051,901
16074,-424584.976051,901
16075,-424584.976051,901
16076,-424584.976051,901
16077,-424584.976051,901
16078,-424584.976051,901
16079,-424584.976051,901
16080,-424584.976051,901
16081,-424584.976051,901
16082,-424584.976051,901
16083,-424584.976051,901
16084,-424584.976051,901
16085,-424584.976051,901
16086,-424584.976051,901
16087,-424584.976051,901
16088,-424584.976051,901
16089,-424584.976051,901
16090,-424584.976051,901
16091,-424584.976051,901
16092,-424584.976051,901
16093,-424584.976051,901
16094,-424584.976051,901
16095,-424584.976051,901
16096,-424584.976051,901
16097,-424584.976051,901
16098,-424584.976051,901
16099,-424584.976051,901
16100,-424584.976051,901
16101,-424584.976051,901
16102,-424584.976051,901
16103,-424584.976051,901
16104,-424584.976051,901
16105,-424584.976051,901
16106,-424584.976051,901
16107,-424584.976051,901
16108,-424584.976051,901
16109,-424584.976051,901
16110,-424584.976051,901
16111,-424584.976051,901
16112,-424584.976051,901
16113,-424584.976051,901
16114,-424584.976051,901
16115,-424584.976051,901
16116,-424584.976051,901
16117,-424584.976051,901
16118,-424584.976051,901
16119,-424584.976051,901
16120,-424584.976051,901
16121,-424584.976051,901
16122,-424584.976051,901
16123,-424584.976051,901
16124,-424584.976051,901
16125,-424584.976051,901
16126,-424584.976051,901
16127,-424584.976051,901
16128,-424584.976051,901
16129,-424584.976051,901
16130,-424584.976051,901
16131,-424584.976051,901
16132,-424584.976051,901
16133,-424584.976051,901
16134,-424584.976051,901
16135,-424584.976051,901
16136,-424584.976051,901
16137,-424584.976051,901
16138,-424584.976051,901
16139,-424584.976051,901
16140,-424584.976051,901
16141,-424584.976051,901
16142,-424584.976051,901
16143,-424584.976051,901
16144,-424584.976051,901
16145,-424584.976051,901
16146,-424584.976051,901
16147,-424584.976051,901
16148,-424584.976051,901
16149,-424584.976051,901
16150,-424584.976051,901
16151,-424584.976051,901
16152,-424584.976051,901
16153,-424584.976051,901
16154,-424584.976051,901
16155,-424584.976051,901
16156,-424584.976051,901
16157,-424584.976051,901
16158,-424584.976051,901
16159,-424584.976051,901
16160,-424584.976051,901
16161,-424584.976051,901
16162,-424584.976051,901
16163,-424584.976051,901
16164,-424584.976051,901
16165,-424584.976051,901
16166,-424584.976051,901
16167,-424584.976051,901
16168,-424584.976051,901
16169,-424584.976051,901
16170,-424584.976051,901
16171,-424584.976051,901
16172,-424584.976051,901
16173,-424584.976051,901
16174,-424584.976051,901
16175,-424584.976051,901
16176,-424584.976051,901
16177,-424584.976051,901
16178,-424584.976051,901
16179,-424584.976051,901
16180,-424584.976051,901
16181,-424584.976051,901
16182,-424584.976051,901
16183,-424584.976051,901
16184,-424584.976051,901
16185,-424584.976051,901
16186,-424584.976051,901
16187,-424584.976051,901
16188,-424584.976051,901
16189,-424584.976051,901
16190,-424584.976051,901
16191,-424584.976051,901
16192,-424584.976051,901
16193,-424584.976051,901
16194,-424584.976051,901
16195,-424584.976051,901
16196,-424584.976051,901
16197,-424584.976051,901
16198,-424584.976051,901
16199,-424584.976051,901
16200,-424584.976051,901
16201,-424584.976051,901
16202,-424584.976051,901
16203,-424584.976051,901
16204,-424584.976051,901
16205,-424584.976051,901
16206,-424584.976051,901
16207,-424584.976051,901
16208,-424584.976051,901
16209,-424584.976051,901
16210,-424584.976051,901
16211,-424584.976051,901
16212,-424584.976051,901
16213,-424584.976051,901
16214,-424584.976051,901
16215,-424584.976051,901
16216,-424584.976051,901
16217,-424584.976051,901
16218,-424584.976051,901
16219,-850768.640013,901
16220,-850768.640013,901
16221,-850768.640013,901
16222,-850768.640013,901
16223,-850768.640013,901
16224,-850768.640013,901
16225,-850768.640013,901
16226,-850768.640013,901
16227,-850768.640013,901
16228,-850768.640013,901
16229,-850768.640013,901
16230,-850768.640013,901
16231,-850768.640013,901
16232,-850768.640013,901
16233,-850768.640013,901
16234,-850768.640013,901
16235,-850768.640013,901
16236,-850768.640013,901
16237,-850768.640013,901
16238,-850768.640013,901
16239,-850768.640013,901
16240,-850768.640013,901
16241,-850768.640013,901
16242,-850768.640013,901
16243,-850768.640013,901
16244,-850768.640013,901
16245,-850768.640013,901
16246,-850768.640013,901
16247,-850768.640013,901
16248,-850768.640013,901
16249,-850768.640013,901
16250,-850768.640013,901
16251,-850768.640013,901
16252,-850768.640013,901
16253,-850768.640013,901
16254,-850768.640013,901
16255,-850768.640013,901
16256,-850768.640013,901
16257,-850768.640013,901
16258,-850768.640013,901
16259,-850768.640013,901
16260,-850768.640013,901
16261,-850768.640013,901
16262,-850768.640013,901
16263,-850768.640013,901
16264,-850768.640013,901
16265,-850768.640013,901
16266,-850768.640013,901
16267,-850768.640013,901
16268,-850768.640013,901
16269,-850768.640013,901
16270,-850768.640013,901
16271,-850768.640013,901
16272,-850768.640013,901
16273,-850768.640013,901
16274,-850768.640013,901
16275,-850768.640013,901
16276,-850768.640013,901
16277,-850768.640013,901
16278,-850768.640013,901
16279,-850768.640013,901
16280,-850768.640013,901
16281,-850768.640013,901
16282,-850768.640013,901
16283,-850768.640013,901
16284,-850768.640013,901
16285,-850768.640013,901
16286,-850768.640013,901
16287,-850768.640013,901
16288,-850768.640013,901
16289,-850768.640013,901
16290,-850768.640013,901
16291,-850768.640013,901
16292,-850768.640013,901
16293,-850768.640013,901
16294,-850768.640013,901
16295,-850768.640013,901
16296,-850768.640013,901
16297,-850768.640013,901
16298,-850768.640013,901
16299,-850768.640013,901
16300,-850768.640013,901
16301,-850768.640013,901
16302,-850768.640013,901
16303,-850768.640013,901
16304,-850768.640013,901
16305,-850768.640013,901
16306,-850768.640013,901
16307,-850768.640013,901
16308,-850768.640013,901
16309,-850768.640013,901
16310,-850768.640013,901
16311,-850768.640013,901
16312,-850768.640013,901
16313,-850768.640013,901
16314,-850768.640013,901
16315,-850768.640013,901
16316,-850768.640013,901
16317,-850768.640013,901
16318,-850768.640013,901
16319,-850768.640013,901
16320,-850768.640013,901
16321,-850768.640013,901
16322,-850768.640013,901
16323,-850768.640013,901
16324,-850768.640013,901
16325,-850768.640013,901
16326,-850768.640013,901
16327,-850768.640013,901
16328,-850768.640013,901
16329,-850768.640013,901
16330,-850768.640013,901
16331,-850768.640013,901
16332,-850768.640013,901
16333,-850768.640013,901
16334,-850768.640013,901
16335,-850768.640013,901
16336,-850768.640013,901
16337,-850768.640013,901
16338,-850768.640013,901
16339,-850768.640013,901
16340,-850768.640013,901
16341,-850768.640013,901
16342,-850768.640013,901
16343,-850768.640013,901
16344,-850768.640013,901
16345,-850768.640013,901
16346,-850768.640013,901
16347,-850768.640013,901
16348,-850768.640013,901
16349,-850768.640013,901
16350,-850768.640013,901
16351,-850768.640013,901
16352,-850768.640013,901
16353,-850768.640013,901
16354,-850768.640013,901
16355,-850768.640013,901
16356,-850768.640013,901
16357,-850768.640013,901
16358,-850768.640013,901
16359,-850768.640013,901
16360,-850768.640013,901
16361,-850768.640013,901
16362,-850768.640013,901
16363,-850768.640013,901
16364,-850768.640013,901
16365,-850768.640013,901
16366,-850768.640013,901
16367,-850768.640013,901
16368,-850768.640013,901
16369,-850768.640013,901
16370,-850768.640013,901
16371,-850768.640013,901
16372,-850768.640013,901
16373,-850768.640013,901
16374,-850768.640013,901
16375,-850768.640013,901
16376,-850768.640013,901
16377,-850768.640013,901
16378,-850768.640013,901
16379,-850768.640013,901
16380,-850768.640013,901
16381,-850768.640013,901
16382,-850768.640013,901
16383,-850768.640013,901
16384,-850768.640013,901
16385,-850768.640013,901
16386,-850768.640013,901
16387,-850768.640013,901
16388,-850768.640013,901
16389,-850768.640013,901
16390,-850768.640013,901
16391,-850768.640013,901
16392,-850768.640013,901
16393,-850768.640013,901
16394,-850768.640013,901
16395,-850768.640013,901
16396,-850768.640013,901
16397,-850768.640013,901
16398,-850768.640013,901
16399,-850768.640013,901
16400,-850768.640013,901
16401,-850768.640013,901
16402,-850768.640013,901
16403,-850768.640013,901
16404,-850768.640013,901
16405,-850768.640013,901
16406,-850768.640013,901
16407,-850768.640013,901
16408,-850768.640013,901
16409,-850768.640013,901
16410,-850768.640013,901
16411,-850768.640013,901
16412,-850768.640013,901
16413,-850768.640013,901
16414,-850768.640013,901
16415,-850768.640013,901
16416,-850768.640013,901
16417,-850768.640013,901
16418,-850768.640013,901
16419,-850768.640013,901
16420,-850768.640013,901
16421,-850768.640013,901
16422,-850768.640013,901
16423,-850768.640013,901
16424,-850768.640013,901
16425,-850768.640013,901
16426,-850768.640013,901
16427,-850768.640013,901
16428,-850768.640013,901
16429,-850768.640013,901
16430,-850768.640013,901
16431,-850768.640013,901
16432,-850768.640013,901
16433,-850768.640013,901
16434,-850768.640013,901
16435,-850768.640013,901
16436,-850768.640013,901
16437,-850768.640013,901
16438,-850768.640013,901
16439,-850768.640013,901
16440,-850768.640013,901
16441,-850768.640013,901
16442,-850768.640013,901
16443,-850768.640013,901
16444,-850768.640013,901
16445,-850768.640013,901
16446,-850768.640013,901
16447,-850768.640013,901
16448,-850768.640013,901
16449,-850768.640013,901
16450,-850768.640013,901
16451,-850768.640013,901
16452,-850768.640013,901
16453,-850768.640013,901
16454,-850768.640013,901
16455,-850768.640013,901
16456,-850768.640013,901
16457,-850768.640013,901
